plant_id,original_species_name,verbatim_scientific_name,canonical_candidate_name,authorship_candidate,canonical_lookup_key,family_name,common_name,classification,purpose,reference,detail_url,source_batch_id,raw_hash,species_name
467,Solanum tuberosum L.,Solanum tuberosum L.,Solanum tuberosum,L.,solanum tuberosum,Solanaceae,,plants,medicinal,"Roosita,J.Ethnopharmacol.,115,(2008),72",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Solanum%20tuberosum,knapsack_world_id_2026_04_17,1c8ffd3ca521c3f0666aa3255a22c7018dabc55efda44f8a81ffef5b01065a8d,Solanum tuberosum L.
468,Solidago virgaurea L.,Solidago virgaurea L.,Solidago virgaurea,L.,solidago virgaurea,Asteraceae,,plants,medicinal,"Taksonomi Koleksi Tanaman Obat Kebun Tanaman Obat Citeureup,vol.kedua(2009),ISBN 978-979-3707-42-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Solidago%20virgaurea,knapsack_world_id_2026_04_17,3e764cbc8485d1a559c1cc45b10e955247b7478f9ef83d2391e3d9d6e3b6933d,Solidago virgaurea L.
469,Sonchus arvensis,Sonchus arvensis,Sonchus arvensis,,sonchus arvensis,Asteraceae,Field Sow-Thistles,plants,medicinal,"Roosita,J.Ethnopharmacol.,115,(2008),72 Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Sonchus%20arvensis,knapsack_world_id_2026_04_17,a4e2e8530ebed8e4bfafafacae46bc4b83d03d5920cf9d52ef617e5eaaed7950,Sonchus arvensis
470,Sophora tomentosa,Sophora tomentosa,Sophora tomentosa,,sophora tomentosa,Fabaceae,,plants,medicinal,"Medicinal Plants From the East by Christophe Wiart,ISBN 978-1-904761-85-3.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Sophora%20tomentosa,knapsack_world_id_2026_04_17,5f33f28a1cf0f9103260cd2cc0956f0ae6b79049c86f09b5e4292bf01038acef,Sophora tomentosa
471,Spilanthes acmella L.,Spilanthes acmella L.,Spilanthes acmella,L.,spilanthes acmella,Asteraceae,,plants,medicinal,"Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Spilanthes%20acmella,knapsack_world_id_2026_04_17,b0d4d6bd08bf2ecd311f6728c3703b6af6f9aab3ceb56aaddf0e2bf27d5a668c,Spilanthes acmella L.
472,Stachytarpheta jamaicensis,Stachytarpheta jamaicensis,Stachytarpheta jamaicensis,,stachytarpheta jamaicensis,Verbenaceae,,plants,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Stachytarpheta%20jamaicensis,knapsack_world_id_2026_04_17,c71d151974e5106f34eb98f438eea093244e98b0704f46d5c9efae5b48805e96,Stachytarpheta jamaicensis
473,Stachytarpheta mutabilis Vahl.,Stachytarpheta mutabilis Vahl.,Stachytarpheta mutabilis,Vahl.,stachytarpheta mutabilis,Verbenaceae,,plants,medicinal,"Taksonomi Koleksi Tanaman Obat Kebun Tanaman Obat Citeureup,vol.Pertama(2008),ISBN 978-979-3707-42-6. Tanaman Obat Tradisional by Thomas A.N.S. (1989),Vol.1,ISBN 978-979-413-091-9. Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Stachytarpheta%20mutabilis,knapsack_world_id_2026_04_17,dc7d4dc79edec285dfdfd9bdca188fd5ac2f762495b421f2e69ba0c81b956641,Stachytarpheta mutabilis Vahl.
474,Stephania japonica (Thunb.) Miers,Stephania japonica (Thunb.) Miers,Stephania japonica,(Thunb.) Miers,stephania japonica,Menispermaceae,,plants,medicinal,"de Padua et al.(1999), Plant Resources of South-East Asia 12,(1) Medicinal and poisonous plants 1, Bogor, Indonesia",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Stephania%20japonica,knapsack_world_id_2026_04_17,0a46d64eed7f6f07dbbd1094d15fedf45eccd98fd9158807f7e72448c9955b6c,Stephania japonica (Thunb.) Miers
475,Stephania venosa (Blume) Spreng.,Stephania venosa (Blume) Spreng.,Stephania venosa,(Blume) Spreng.,stephania venosa,Menispermaceae,,plants,medicinal,"de Padua et al.(1999), Plant Resources of South-East Asia 12,(1) Medicinal and poisonous plants 1, Bogor, Indonesia",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Stephania%20venosa,knapsack_world_id_2026_04_17,3ec87d8181901c90328c6b12c63279be0b23d066baaff0a2f4958424d8f91cac,Stephania venosa (Blume) Spreng.
476,Sterculia foetida L.,Sterculia foetida L.,Sterculia foetida,L.,sterculia foetida,Malvaceae,,plants,medicinal,"Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Sterculia%20foetida,knapsack_world_id_2026_04_17,6c2ef372aafb8d8210a290ddb20c73be04917ac6837fad3f100a0a77e77f2b78,Sterculia foetida L.
477,Strobilanthes crispus,Strobilanthes crispus,Strobilanthes crispus,,strobilanthes crispus,Acanthaceae,,plants,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Strobilanthes%20crispus,knapsack_world_id_2026_04_17,f54c3522de5870c9f3a0bbdf05aae48e9f07ac5ddec18f96dbe70ed21817096a,Strobilanthes crispus
478,Strychnos ignatii,Strychnos ignatii,Strychnos ignatii,,strychnos ignatii,Loganiaceae,,plants,medicinal,"高橋澄子,ジャムウ インドネシアの伝統治療薬、平河出版社(1988)[Takahasi, S.,Traditional remedy of Indonesia,(1988), in Japanese]",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Strychnos%20ignatii,knapsack_world_id_2026_04_17,1ebf39c501fc9905183734caf6807c0adf7e3b7a7be44a1ea57dcbba00c2d170,Strychnos ignatii
479,Strychnos ligustrina,Strychnos ligustrina,Strychnos ligustrina,,strychnos ligustrina,Loganiaceae,,plants,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Strychnos%20ligustrina,knapsack_world_id_2026_04_17,6cd75c3da3c2ef4f7a0e0d5fd698d53e18fab53e2d0cd437e669eed89aa935d7,Strychnos ligustrina
480,Strychnos lucida R.Br.,Strychnos lucida R.Br.,Strychnos lucida,R.Br.,strychnos lucida,Loganiaceae,,plants,medicinal,"de Padua et al.(1999), Plant Resources of South-East Asia 12,(1) Medicinal and poisonous plants 1, Bogor, Indonesia 高橋澄子,ジャムウ インドネシアの伝統治療薬、平河出版社(1988)[Takahasi, S.,Traditional remedy of Indonesia,(1988), in Japanese]",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Strychnos%20lucida,knapsack_world_id_2026_04_17,d1c8f5bb81b02d68d93888447540a9bcdbb5efbe59db5aaf241147e382f10e49,Strychnos lucida R.Br.
481,Strychnos nux-vomica L.,Strychnos nux-vomica L.,Strychnos nux-vomica,L.,strychnos nux vomica,Loganiaceae,,plants,medicinal,"Takito,Medicinal plant,3rd edition (in JPN),Hirokawa Publishing CO.,(2007)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Strychnos%20nux-vomica,knapsack_world_id_2026_04_17,4eb4ee6119a2c42cdda9d042e0b5034d428cf3d3d97dc162292ffc60125a649c,Strychnos nux-vomica L.
482,Styphnolobium japonicum (L.) Schott,Styphnolobium japonicum (L.) Schott,Styphnolobium japonicum,(L.) Schott,styphnolobium japonicum,Fabaceae,,plants,medicinal,"de Padua et al.(1999), Plant Resources of South-East Asia 12,(1) Medicinal and poisonous plants 1, Bogor, Indonesia",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Styphnolobium%20japonicum,knapsack_world_id_2026_04_17,09af662eda9c7982d8d1cf33b2826fd0c08f4366c20407e2c87552df6ea347fd,Styphnolobium japonicum (L.) Schott
483,Styrax benzoin Dryand.,Styrax benzoin Dryand.,Styrax benzoin,Dryand.,styrax benzoin,Styracaceae,,plants,medicinal,"Takito,Medicinal plant,3rd edition (in JPN),Hirokawa Publishing CO.,(2007)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Styrax%20benzoin,knapsack_world_id_2026_04_17,484e5f3f76846e096b3419b35233df2088025d56c74447eb7d2a5d2018716438,Styrax benzoin Dryand.
484,Swietenia mahagoni Jacq.,Swietenia mahagoni Jacq.,Swietenia mahagoni,Jacq.,swietenia mahagoni,Meliaceae,,plants,medicinal,"Hariana,Tubuhan Obat dan Khasiatnya Seri 2,Penebar Sadaya,(2002) Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008) Atlas Tumbuhan Obat by dr.Setiawan Dalimartha (2000),Vol 2,ISBN 979-661-065-5. Tumbuhan Obat & Khasiatnya by Drs.H.Arief Hariana (2005),Vol.2,ISBN 979-489-957-7.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Swietenia%20mahagoni,knapsack_world_id_2026_04_17,7e4980da9a8a8fa45a7e7175371bd8092d14c0363e117b5b19cab685af41b030,Swietenia mahagoni Jacq.
485,Symphytum officinale,Symphytum officinale,Symphytum officinale,,symphytum officinale,Boraginaceae,Comfrey | Knitbone,plants(coffee substitute),medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Symphytum%20officinale,knapsack_world_id_2026_04_17,8bd08d9c4f515c3de74d10ee228451f60a66161b0826177984292f4c6094aac3,Symphytum officinale
486,Syzygium aromatica,Syzygium aromatica,Syzygium aromatica,,syzygium aromatica,Myrtaceae,,plants,medicinal,"高橋澄子,ジャムウ インドネシアの伝統治療薬、平河出版社(1988)[Takahasi, S.,Traditional remedy of Indonesia,(1988), in Japanese]",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Syzygium%20aromatica,knapsack_world_id_2026_04_17,1c53d9cf9f971eb44d8988e2a3f334b51c9f73f50f4ecdd197ec4d6bf69e718c,Syzygium aromatica
487,Syzygium aromaticum,Syzygium aromaticum,Syzygium aromaticum,,syzygium aromaticum,Myrtaceae,Clove,plants(spice),medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Syzygium%20aromaticum,knapsack_world_id_2026_04_17,89956e4aa62d003b996866e54c7de65d2937a01422f6cfde3803c79b182886a1,Syzygium aromaticum
488,Syzygium cumini,Syzygium cumini,Syzygium cumini,,syzygium cumini,Myrtaceae,,plants,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Syzygium%20cumini,knapsack_world_id_2026_04_17,ab294105d08f2ba51c7c271fbe99b56ac42597e51ab10116a1cf92c0939752f9,Syzygium cumini
489,Tabernaemontana corymbosa Roxb.,Tabernaemontana corymbosa Roxb.,Tabernaemontana corymbosa,Roxb.,tabernaemontana corymbosa,Apocynaceae,,plants,medicinal,"Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Tabernaemontana%20corymbosa,knapsack_world_id_2026_04_17,d3e01bf2d7c20d10e3fa8559926954499e6e73a4e4fe4ea99f747487cb44125f,Tabernaemontana corymbosa Roxb.
490,Tabernaemontana divaricata (L.) R.Br.ex Roem.& Schult,Tabernaemontana divaricata (L.) R.Br.ex Roem.& Schult,Tabernaemontana divaricata,(L.) R.Br.ex Roem.& Schult,tabernaemontana divaricata,Apocynaceae,,plants,medicinal,"Taksonomi Koleksi Tanaman Obat Kebun Tanaman Obat Citeureup,vol.Pertama(2008),ISBN 978-979-3707-42-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Tabernaemontana%20divaricata,knapsack_world_id_2026_04_17,40f32fd11aeeccc7ddc4ee4c7d3556b03c3a05353cbaa63b25736b4673e94d01,Tabernaemontana divaricata (L.) R.Br.ex Roem.& Schult
491,Tabernaemontana sphaerocarpa Bl.,Tabernaemontana sphaerocarpa Bl.,Tabernaemontana sphaerocarpa,Bl.,tabernaemontana sphaerocarpa,Apocynaceae,,plants,medicinal,"Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Tabernaemontana%20sphaerocarpa,knapsack_world_id_2026_04_17,8d1d461c2deb43cad46c515e9b3e60c2a7d4e9058832ae049f4b648a28d93096,Tabernaemontana sphaerocarpa Bl.
492,Tagetes erecta Linn.,Tagetes erecta Linn.,Tagetes erecta,Linn.,tagetes erecta,Asteraceae,,plants,medicinal,"Atlas Tumbuhan Obat by dr.Setiawan Dalimartha (2003),Vol 3,ISBN 979-3235-73-X. Tumbuhan Obat & Khasiatnya by Drs.H.Arief Hariana (2006),Vol.3,ISBN 979-002-008-2.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Tagetes%20erecta,knapsack_world_id_2026_04_17,ba55918da5ebce04cb014302adfb560e3ecbebf9d491f7a812f1cfe446ac6575,Tagetes erecta Linn.
493,Talinum paniculatum,Talinum paniculatum,Talinum paniculatum,,talinum paniculatum,Portulacaceae Talinaceae,,plants,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6. Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Talinum%20paniculatum,knapsack_world_id_2026_04_17,a1b4db41a21eab2da44e2e8abe46f1cbd6693e7d7edced5d66cb59c87822b3a8,Talinum paniculatum
494,Talinum triangulare (Jacq.) Willd.,Talinum triangulare (Jacq.) Willd.,Talinum triangulare,(Jacq.) Willd.,talinum triangulare,Portulacaceae Talinaceae,,plants,medicinal,"Hariana,Tubuhan Obat dan Khasiatnya Seri 2,Penebar Sadaya,(2002) Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008) Tumbuhan Obat & Khasiatnya by Drs.H.Arief Hariana (2005),Vol.2,ISBN 979-489-957-7.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Talinum%20triangulare,knapsack_world_id_2026_04_17,e0cf553a354ebea9f145d01fe0f5c03c5809144e23b5052e11710e9c9e4c363f,Talinum triangulare (Jacq.) Willd.
495,Tamarindus indica,Tamarindus indica,Tamarindus indica,,tamarindus indica,Fabaceae,,plants(vegetable),medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Tamarindus%20indica,knapsack_world_id_2026_04_17,8c513cd354ff96173443037292574d3ad87ba4d067b02c0457687d1ded61d677,Tamarindus indica
496,Taraxacum mongolicum Hand.-Mazz.,Taraxacum mongolicum Hand.-Mazz.,Taraxacum mongolicum,Hand.-Mazz.,taraxacum mongolicum,Asteraceae,,plants,medicinal,"Tumbuhan Obat & Khasiatnya by Drs.H.Arief Hariana (2004),Vol.1,ISBN 979-489-816-3.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Taraxacum%20mongolicum,knapsack_world_id_2026_04_17,82ceabb228669505838f9e085f0d72fdc57b0195ec5b1888ec63d46a4a4be41f,Taraxacum mongolicum Hand.-Mazz.
497,Taraxacum officinale,Taraxacum officinale,Taraxacum officinale,,taraxacum officinale,Asteraceae,Dandelion | Common Dandelion,plants,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Taraxacum%20officinale,knapsack_world_id_2026_04_17,30066c1077ef1e49d13a3822077fbfec1fe9e4f7a2193b224f464fdece54cd34,Taraxacum officinale
498,Taxus sumatrana,Taxus sumatrana,Taxus sumatrana,,taxus sumatrana,Taxaceae,,plants,medicinal,"Shibuya,Yakugaku Zasshi,116,(1996),911",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Taxus%20sumatrana,knapsack_world_id_2026_04_17,618b09a34220c0e54023eb5aba023239f285f96826bde9e3448a142612f58acf,Taxus sumatrana
499,Tectona grandis L.,Tectona grandis L.,Tectona grandis,L.,tectona grandis,Verbenaceae Lamiaceae,,plants,medicinal,"Taksonomi Koleksi Tanaman Obat Kebun Tanaman Obat Citeureup,vol.kedua(2009),ISBN 978-979-3707-42-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Tectona%20grandis,knapsack_world_id_2026_04_17,cd345fd9f30f4217945dfaa257f7d6821fcceaedb2fa07bd2f6f82e83d4ad2ba,Tectona grandis L.
500,Terminalia bellirica,Terminalia bellirica,Terminalia bellirica,,terminalia bellirica,Combretaceae,,plants,medicinal,"Medicinal Plants From the East by Christophe Wiart,ISBN 978-1-904761-85-3.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Terminalia%20bellirica,knapsack_world_id_2026_04_17,07d85fbec86d1a6b4a49ec3821674155b26eaa7441fa3a45b1979da677b57f79,Terminalia bellirica
501,Terminalia catappa L.,Terminalia catappa L.,Terminalia catappa,L.,terminalia catappa,Combretaceae,,plants,medicinal,"Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Terminalia%20catappa,knapsack_world_id_2026_04_17,db6343b49d6c483a7dc0ef7f4513ae1203db0809d3c04417bfb92c64b510c6f4,Terminalia catappa L.
502,Thea sinensis L.,Thea sinensis L.,Thea sinensis,L.,thea sinensis,Theaceae,,plants,medicinal,"Ohashi,Chem.Pharm.Bull.,51,(2003),343",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Thea%20sinensis,knapsack_world_id_2026_04_17,c1b5617eda7abdd7c4caa2f1234e2e87a1129b1960c0eea777b4ee85db4c2aea,Thea sinensis L.
503,Thevetia peruviana (pers.) K.Schum.,Thevetia peruviana (pers.) K.Schum.,Thevetia peruviana,(pers.) K.Schum.,thevetia peruviana,Apocynaceae,,plants,medicinal,"Atlas Tumbuhan Obat by dr.Setiawan Dalimartha (2008),Vol 5,ISBN 978-979-1480-18-5. Taksonomi Koleksi Tanaman Obat Kebun Tanaman Obat Citeureup,vol.kedua(2009),ISBN 978-979-3707-42-6. Tumbuhan Obat & Khasiatnya by Drs.H.Arief Hariana (2004),Vol.1,ISBN 979-489-816-3.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Thevetia%20peruviana,knapsack_world_id_2026_04_17,f47ff608e918ff46dfe9fe07e871d25fa6d9bb16cdadaf4c5b8b7d92659a696b,Thevetia peruviana (pers.) K.Schum.
504,Thymus vulgaris L.,Thymus vulgaris L.,Thymus vulgaris,L.,thymus vulgaris,Lamiaceae,,plants,medicinal,JAMU in Indonesian Daily Life and Industry by Suwidjiyo Pramono,https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Thymus%20vulgaris,knapsack_world_id_2026_04_17,9a3a1519f02ac72d13649b04c9a015fe854e6461760a0baef848aad8298e0403,Thymus vulgaris L.
505,Tinospora crispa,Tinospora crispa,Tinospora crispa,,tinospora crispa,Menispermaceae,,plants,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Tinospora%20crispa,knapsack_world_id_2026_04_17,604c998ee026e2284ac18022230832fcdb6c45dd4b14003102b4af32f2a997b8,Tinospora crispa
506,Tinospora glabra (Brum.f.) Merr.,Tinospora glabra (Brum.f.) Merr.,Tinospora glabra,(Brum.f.) Merr.,tinospora glabra,Menispermaceae,,plants,medicinal,"de Padua et al.(1999), Plant Resources of South-East Asia 12,(1) Medicinal and poisonous plants 1, Bogor, Indonesia",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Tinospora%20glabra,knapsack_world_id_2026_04_17,ca3cd6e57aed6aa0d1cb6ff5765b9e9b7e3a918887f6833f43a98f29d601fb9d,Tinospora glabra (Brum.f.) Merr.
507,Tinospora tuberculata,Tinospora tuberculata,Tinospora tuberculata,,tinospora tuberculata,Menispermaceae,,plants,medicinal,"Roosita,J.Ethnopharmacol.,115,(2008),72",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Tinospora%20tuberculata,knapsack_world_id_2026_04_17,743c977da0aeb4c3b76733b9f94dd21ddee6eeb5927f395daa9c21130c15bec1,Tinospora tuberculata
508,Trema orientalis Bl.,Trema orientalis Bl.,Trema orientalis,Bl.,trema orientalis,Cannabaceae,,plants,medicinal,"Tumbuhan Obat & Khasiatnya by Drs.H.Arief Hariana (2004),Vol.1,ISBN 979-489-816-3.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Trema%20orientalis,knapsack_world_id_2026_04_17,c2d19f0a42180219a05796e787ab39f453534eac94f8d264bb006745fdbe1831,Trema orientalis Bl.
509,Trichosanthes tricuspidata Lour.,Trichosanthes tricuspidata Lour.,Trichosanthes tricuspidata,Lour.,trichosanthes tricuspidata,Cucurbitaceae,,plants,medicinal,"de Padua et al.(1999), Plant Resources of South-East Asia 12,(1) Medicinal and poisonous plants 1, Bogor, Indonesia",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Trichosanthes%20tricuspidata,knapsack_world_id_2026_04_17,8ec29be57d646fc65cc8f61004769fcf701d976bab1daf7a7c342adf6bfed71d,Trichosanthes tricuspidata Lour.
510,Tridax procumbens,Tridax procumbens,Tridax procumbens,,tridax procumbens,Asteraceae,,plants,medicinal,"Herbal Indonesia Berkhasiat by Bukti Ilmiah & Cara Racik,Vol 8,ISBN 979-688-236-6.",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Tridax%20procumbens,knapsack_world_id_2026_04_17,8d006b6897dcaef73c1b4cdeb5e864107c27b928ff08005e8716067b20a1500e,Tridax procumbens
511,Trigonella foenum-graecum L.,Trigonella foenum-graecum L.,Trigonella foenum-graecum,L.,trigonella foenum graecum,Fabaceae,,plants,medicinal,"Utami,Buku Pintar Tanaman Obat,431 jenis tanaman penggempur aneka penyakit,Redaksi AgroMedia,(2008)",https://www.knapsackfamily.com/knapsack_core/result.php?sname=organism&word=Trigonella%20foenum-graecum,knapsack_world_id_2026_04_17,e3fa6d750650a6da4f51a2b2347e1634bdfd7a24fbcc220d64ec04bd827030ff,Trigonella foenum-graecum L.
